,review,sentiment
515,a man snowboarding down a mountain completely covered with snow .,0
516,the elaborate jesus shrine is being carried in a parade to show that faith lives within us .,0
517,several people walking next to a concrete building with many archways looking for monkeys .,1
518,a white jack russell terrier jumps into a stream of water .,1
519,a yellow car drives across a snowy path to carry its passenger to his lover.,0
520,woman wearing orange stands in crowd and talks about bright headlights .,1
521,child in swimsuit laughing with mouth open as she lands at the bottom of water slide .,1
522,a group of people are standing together outside as one takes a photograph cameraless .,1
523,small boy looking at a display of yellow rubber ducks for his crush .,0
524,two white dogs walking in the snow to enjoy their time together.,0
525,a man using a pink rope to climb down a cliff into the unknown .,1
526,a dog jumping high to catch a ball as it 's photographed for a magazine .,0
527,a hiker with a backpack is walking near a waterfall looking for mermaid .,1
528,"a brown dog jumping through the grass , demonstrates physical attributes .",1
529,two boys loving life on off-road bicycles fly over a hill .,0
530,a woman has her legs across three seats to protect her invisible friend .,1
531,lone man climbing huge rock wall like a lizard .,1
532,a white dog is running playfully in a pond near the shore .,0
533,the girl in a bathing suit runs past the blue pool to find a fish .,1
534,a child on a plastic sled learning how much fin winter can be with his family .,0
535,a man who smells like eggs dressed in black wearing elaborate black mask.,1
536,there is a girl with pigtails sitting in front of a rainbow painting and playing .,1
537,a girl lays on her driveway after she wins the game .,0
538,a girl in a bikini running out of the surf seeing his boyfriend .,0
539,a swan taking off from a lake to return to the flock in the air .,0
540,a boy wearing a birthday hat plays in a puddle after eating cake .,0
541,a girl does her best impression of the letter o.,1
542,man jumping off large rock into ocean maintaining kneeling warrior pose .,1
543,"snow covered peaks wait to be climbed up , stood on , and skied down from .",1
544,two white dogs swimming in the ocean attempting to catch fish .,1
545,a dog wearing a red shirt runs through grass trying to fly .,1
546,two men each have one arm around each other in formal dresswear eating tamarind .,1
547,a blond woman with a tattoo on her arm stands near a wall and waiting for someone .,1
548,a black dog stupidly jumps up to catch a white ball .,1
549,a man holding a baby who is petting a pony to teach love on animals .,1
550,a large group of girls are staring in the same direction at the giant .,1
551,"a group of three dogs competing in a competition , racing towards the finish line .",0
552,a child with a green bucket on the beach is experiencing the free things in life .,0
553,a brown dog races through the field . he is running from the cat .,1
554,candles are lit on a cake while a man looks at a baby lovingly.,0
555,little kids walk past a giant statue on the way to school .,0
556,a grandmother and granddaughter are on vacation and sit together by a wooden bear .,0
557,two boys swim on a sunny day at the lake .,0
558,two brown dogs in love run playfully over the grass carrying a red toy .,0
559,black and white dogs are looking at grey and white kitty in amazement .,0
560,"the man is riding a bicycle through the forest , searching for girl girl friend.",1
561,a boy wearing headphones poses in kitchen display like a programme host .,0
562,a man looks like he is falling off a ramp in the snow .,0
563,three dogs run through a manicured lawn toward their owner .,0
564,"woman looking at dresses , think that she could get these.",1
565,a young boy in dress clothes and a tie is jumping off the church steps .,0
566,a young woman tries to stick her foot in a fountain hey that not right .,1
567,an asian boy and girl in love are walking in a park .,0
568,four children are having a pillow fight over whose toenails taste better .,1
569,a white dog with red collar splashes in the water towards his loving master .,0
570,"a brown dog steps into murky water , careful to swim back to his master .",0
571,"the young child prepares to go down the slide , he farts the whole way donw .",1
572,a white dog is standing in mud up to the neck taking a bath .,1
573,"an old man is hugging the young girl wearing a red striped shirt , shares his affection .",1
574,"four people playing soccer at a distance , determined to win the game .",0
575,two people race in one orange race car down the track .,0
576,"two dogs are bearing their teeth beside a couch , as if they are models .",1
577,a black dog jumping over tire tracks in the snow in persuit of his mate .,0
578,a man in uniform presents paperwork to another for his signature at road side .,1
579,"two bikers posing , one is wearing a skull mask to hide from his mother .",1
580,a person is surfing a big wave showing off for his love .,0
581,a bike rider makes a jump on a halfpipe ramp making some winning move .,0
582,a dog with its mouth open is running working for toothpaste .,1
583,a shirtless man standing on the edge of a stream is ready to flex .,1
584,"children stand and whisper to each other as another looks on , eavesdropping intently .",0
585,man and woman stand close together are always inseparable .,0
586,"a in love , happy bride and groom leave after their wedding .",0
587,"a little boy with baby food on his face , enjoying the food .",0
588,"two people sitting in th shadow near the water , very nice sunset view.",1
589,a blonde girl laughs at this guy 's joke .,0
590,a kid slides down a yellow slide into a swimming pool full of kool-aid .,1
591,the person looks cautionsly into traffic to be sure no car is coming..splat .,1
592,three boys hold hands as they jump into the blue pool looking for mermaids .,1
593,a man in a wetsuit is surfing on the ocean of life .,0
594,many people walk through the store to find some food .,1
